level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	18	1	7	2334	2010	336	40	90	530-1937-1951
3	1	1	19	0	0	505	2137	2183	50	-1	
4	1	1	19	1	0	505	2137	2183	50	-1	
5	1	1	19	1	1	505	2137	87	39	96	14/1
5	1	1	19	1	2	1300	2138	111	38	89	Dues
5	1	1	19	1	3	1427	2137	566	50	87	Ledger—A.M.C.&B.W.
5	1	1	19	1	4	2012	2137	49	39	90	of
5	1	1	19	1	5	2071	2137	261	46	90	N.A.,L0ca1
5	1	1	19	1	6	2347	2137	341	40	90	530-1946-1949
3	1	1	20	0	0	501	4084	2398	50	-1	
4	1	1	20	1	0	501	4084	2398	50	-1	
5	1	1	20	1	1	501	4084	970	50	86	Y:\archives\WP\Manuscripts\Ama1gamated
5	1	1	20	1	2	1486	4085	115	38	88	Meat
5	1	1	20	1	3	1615	4084	158	39	86	Cutters
5	1	1	20	1	4	1790	4084	78	39	91	and
5	1	1	20	1	5	1884	4084	175	39	87	Butcher
5	1	1	20	1	6	2073	4084	314	39	87	Workmen.doc
5	1	1	20	1	7	2826	4084	73	39	87	krv
2	1	2	0	0	0	1656	4148	88	39	-1	
3	1	2	1	0	0	1656	4148	88	39	-1	
4	1	2	1	1	0	1656	4148	88	39	-1	
5	1	2	1	1	1	1656	4148	88	39	95	-6-
