level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	3	1	2	6	1930	1349	290	47	89	CHILDREN,
5	1	3	1	2	7	2236	1349	253	47	89	LINCOLN,
5	1	3	1	2	8	2505	1349	51	39	91	IL
5	1	3	1	2	9	2571	1347	159	47	88	(cont'd)
4	1	3	1	3	0	406	1414	2274	50	-1	
5	1	3	1	3	1	406	1414	96	47	89	10/2
5	1	3	1	3	2	1000	1417	160	38	86	Picture
5	1	3	1	3	3	1176	1415	43	40	87	of
5	1	3	1	3	4	1232	1414	228	41	88	calisthenic
5	1	3	1	3	5	1474	1414	93	41	89	class
5	1	3	1	3	6	1583	1425	39	30	88	at
5	1	3	1	3	7	1635	1414	69	41	91	the
5	1	3	1	3	8	1718	1414	151	41	90	Illinois
5	1	3	1	3	9	1882	1414	170	50	81	Asylum
5	1	3	1	3	10	2065	1415	65	40	87	for
5	1	3	1	3	11	2143	1414	137	42	87	Feeble
5	1	3	1	3	12	2295	1415	173	40	89	Minded
5	1	3	1	3	13	2483	1414	197	41	86	Children
4	1	3	1	4	0	1088	1481	183	47	-1	
5	1	3	1	4	1	1088	1481	46	46	88	(c.
5	1	3	1	4	2	1155	1481	116	47	88	1890)
2	1	4	0	0	0	405	1547	2211	1114	-1	
3	1	4	1	0	0	405	1547	2211	1114	-1	
4	1	4	1	1	0	999	1547	690	50	-1	
5	1	4	1	1	1	999	1547	208	50	80	Assembly
5	1	4	1	1	2	1219	1547	105	49	90	Hall,
5	1	4	1	1	3	1340	1547	181	49	88	Lincoln,
5	1	4	1	1	4	1538	1547	151	41	90	Illinois
4	1	4	1	2	0	1002	1614	695	50	-1	
5	1	4	1	2	1	1002	1616	170	48	86	Carving
5	1	4	1	2	2	1185	1617	148	46	89	Room,
5	1	4	1	2	3	1349	1614	181	49	88	Lincoln,
5	1	4	1	2	4	1546	1614	151	41	90	Illinois
4	1	4	1	3	0	1001	1681	678	50	-1	
5	1	4	1	3	1	1001	1683	153	48	89	Sewing
5	1	4	1	3	2	1167	1684	148	46	89	Room,
5	1	4	1	3	3	1331	1681	181	49	88	Lincoln,
5	1	4	1	3	4	1528	1681	151	41	90	Illinois
4	1	4	1	4	0	999	1747	722	50	-1	
5	1	4	1	4	1	999	1749	239	48	84	Dormitory
5	1	4	1	4	2	1252	1753	24	33	91	#
5	1	4	1	4	3	1291	1750	65	46	87	44,
5	1	4	1	4	4	1373	1747	181	49	88	Lincoln,
5	1	4	1	4	5	1570	1747	151	41	90	Illinois
4	1	4	1	5	0	999	1814	645	49	-1	
5	1	4	1	5	1	999	1815	119	40	89	Band
5	1	4	1	5	2	1131	1817	148	46	89	Room,
5	1	4	1	5	3	1295	1814	181	49	88	Lincoln,
5	1	4	1	5	4	1493	1814	151	41	90	Illinois
4	1	4	1	6	0	999	1881	681	50	-1	
5	1	4	1	6	1	999	1883	156	48	89	Dining
5	1	4	1	6	2	1168	1884	148	46	89	Room,
5	1	4	1	6	3	1332	1881	181	49	88	Lincoln,
5	1	4	1	6	4	1529	1881	151	41	90	Illinois
4	1	4	1	7	0	999	1947	690	50	-1	
5	1	4	1	7	1	999	1948	296	49	86	Kindergarten
5	1	4	1	7	2	1309	1947	118	49	90	Class,
5	1	4	1	7	3	1444	1947	181	49	88	Lincoln,
5	1	4	1	7	4	1641	1947	48	41	91	Ill
4	1	4	1	8	0	999	2014	613	50	-1	
5	1	4	1	8	1	999	2016	248	48	83	Dormitory,
5	1	4	1	8	2	1264	2014	181	49	88	Lincoln,
5	1	4	1	8	3	1461	2014	151	41	90	Illinois
4	1	4	1	9	0	999	2081	708	50	-1	
5	1	4	1	9	1	999	2082	119	40	84	Band
5	1	4	1	9	2	1132	2084	46	38	89	in
5	1	4	1	9	3	1191	2082	112	40	86	front
5	1	4	1	9	4	1318	2082	43	40	87	of
5	1	4	1	9	5	1373	2081	151	41	90	Illinois
5	1	4	1	9	6	1537	2081	170	50	81	Asylum
4	1	4	1	10	0	999	2147	717	47	-1	
5	1	4	1	10	1	999	2150	97	38	91	Two
5	1	4	1	10	2	1111	2148	272	40	84	unidentiﬁed
5	1	4	1	10	3	1397	2147	118	41	89	ladies
5	1	4	1	10	4	1533	2147	45	46	88	(c.
5	1	4	1	10	5	1600	2147	116	47	90	1890)
4	1	4	1	11	0	405	2214	1846	50	-1	
5	1	4	1	11	1	405	2214	95	47	90	10/3
5	1	4	1	11	2	1000	2215	110	48	82	Staff,
5	1	4	1	11	3	1126	2214	151	41	90	Illinois
5	1	4	1	11	4	1290	2214	170	50	81	Asylum
5	1	4	1	11	5	1473	2215	65	40	87	for
5	1	4	1	11	6	1551	2214	138	42	87	Feeble
5	1	4	1	11	7	1703	2215	173	40	89	Minded
5	1	4	1	11	8	1891	2214	198	41	86	Children
5	1	4	1	11	9	2104	2214	147	49	77	(1883);
4	1	4	1	12	0	1001	2281	1511	50	-1	
5	1	4	1	12	1	1001	2283	144	48	86	Group
5	1	4	1	12	2	1161	2282	43	40	87	of
5	1	4	1	12	3	1217	2282	92	40	87	staff
5	1	4	1	12	4	1323	2282	210	48	86	members,
5	1	4	1	12	5	1549	2281	151	41	90	Illinois
5	1	4	1	12	6	1714	2281	169	50	80	Asylum
5	1	4	1	12	7	1896	2282	65	40	87	for
5	1	4	1	12	8	1974	2281	138	42	87	Feeble
5	1	4	1	12	9	2126	2282	174	40	89	Minded
5	1	4	1	12	10	2315	2281	197	41	86	Children
4	1	4	1	13	0	1087	2347	657	49	-1	
5	1	4	1	13	1	1087	2347	191	46	88	(includes
5	1	4	1	13	2	1293	2349	104	39	90	N.B.
5	1	4	1	13	3	1413	2347	143	49	89	Smith,
5	1	4	1	13	4	1574	2364	33	24	89	c.
5	1	4	1	13	5	1628	2347	116	47	90	1890)
4	1	4	1	14	0	1001	2414	815	50	-1	
5	1	4	1	14	1	1001	2416	144	48	86	Group
5	1	4	1	14	2	1161	2417	174	47	89	meeting
5	1	4	1	14	3	1350	2425	39	30	88	at
5	1	4	1	14	4	1402	2414	69	41	91	the
5	1	4	1	14	5	1485	2414	171	41	89	Lincoln
5	1	4	1	14	6	1669	2414	147	41	89	School
4	1	4	1	15	0	405	2481	2211	50	-1	
5	1	4	1	15	1	405	2481	70	47	90	10/
5	1	4	1	15	2	475	2484	26	40	87	4
5	1	4	1	15	3	999	2484	96	38	90	Two
5	1	4	1	15	4	1111	2481	147	50	90	photos
5	1	4	1	15	5	1271	2483	175	39	91	W.H.C.
5	1	4	1	15	6	1462	2481	158	41	89	Smith's
5	1	4	1	15	7	1637	2482	200	40	86	residence
5	1	4	1	15	8	1853	2492	38	30	88	at
5	1	4	1	15	9	1906	2483	84	39	86	Cor
5	1	4	1	15	10	2002	2481	179	41	89	Delevan
5	1	4	1	15	11	2195	2482	80	40	84	and
5	1	4	1	15	12	2290	2483	158	39	88	Ottawa
5	1	4	1	15	13	2460	2483	156	47	86	Streets,
4	1	4	1	16	0	1084	2548	248	49	-1	
5	1	4	1	16	1	1084	2548	181	49	88	Lincoln,
5	1	4	1	16	2	1281	2550	51	39	91	IL
4	1	4	1	17	0	998	2614	766	47	-1	
5	1	4	1	17	1	998	2616	175	39	91	W.H.C.
5	1	4	1	17	2	1189	2614	158	41	88	Smith's
5	1	4	1	17	3	1363	2615	200	40	86	residence
5	1	4	1	17	4	1580	2614	46	46	89	(c.
5	1	4	1	17	5	1647	2614	117	47	90	1890)
2	1	5	0	0	0	404	2750	1299	114	-1	
3	1	5	1	0	0	404	2750	1299	114	-1	
4	1	5	1	1	0	889	2750	760	39	-1	
5	1	5	1	1	1	889	2750	444	39	87	MISCELLANEOUS
5	1	5	1	1	2	1348	2750	301	39	88	PORTRAITS
4	1	5	1	2	0	404	2814	1299	50	-1	
5	1	5	1	2	1	404	2818	46	37	95	11
5	1	5	1	2	2	998	2814	143	50	82	Thirty
5	1	5	1	2	3	1154	2830	78	25	89	one
5	1	5	1	2	4	1247	2817	186	47	86	portraits
5	1	5	1	2	5	1450	2814	253	47	81	(1893—1885)
2	1	6	0	0	0	1041	2950	1774	47	-1	
3	1	6	1	0	0	1041	2950	1774	47	-1	
4	1	6	1	1	0	1041	2950	1774	47	-1	
5	1	6	1	1	1	1041	2950	192	39	90	ELWYN
5	1	6	1	1	2	1246	2950	284	39	89	INSTITUTE
5	1	6	1	1	3	1545	2950	110	39	89	FOR
5	1	6	1	1	4	1667	2950	414	39	88	FEEBLEMINDED
5	1	6	1	1	5	2096	2950	291	47	88	CHILDREN,
5	1	6	1	1	6	2403	2950	412	39	88	PENNSYLVANIA
2	1	7	0	0	0	404	3014	1624	184	-1	
3	1	7	1	0	0	404	3014	1624	184	-1	
4	1	7	1	1	0	404	3014	1452	50	-1	
5	1	7	1	1	1	404	3014	94	47	89	12/1
5	1	7	1	1	2	998	3014	147	41	89	Eleven
5	1	7	1	1	3	1158	3014	272	50	86	photographs
5	1	7	1	1	4	1444	3036	11	9	80	—
5	1	7	1	1	5	1469	3017	186	38	86	exteriors
5	1	7	1	1	6	1673	3014	45	46	88	(c.
5	1	7	1	1	7	1740	3014	116	47	89	1885)
4	1	7	1	2	0	404	3081	1371	50	-1	
5	1	7	1	2	1	404	3081	96	47	89	12/2
5	1	7	1	2	2	999	3083	67	39	90	Six
5	1	7	1	2	3	1079	3081	272	50	86	photographs
5	1	7	1	2	4	1365	3103	11	9	80	—
5	1	7	1	2	5	1389	3084	185	38	86	interiors
5	1	7	1	2	6	1591	3081	46	46	89	(c.
5	1	7	1	2	7	1658	3081	117	47	89	1885)
4	1	7	1	3	0	404	3148	1624	50	-1	
5	1	7	1	3	1	404	3148	95	47	89	12/3
5	1	7	1	3	2	998	3148	130	41	86	Three
5	1	7	1	3	3	1143	3148	272	50	86	photographs
5	1	7	1	3	4	1429	3170	11	9	80	—
5	1	7	1	3	5	1452	3149	221	40	92	Woodside
5	1	7	1	3	6	1687	3151	141	38	84	House
5	1	7	1	3	7	1845	3148	46	46	89	(c.
5	1	7	1	3	8	1912	3148	116	47	89	1885)
2	1	8	0	0	0	889	3283	1441	39	-1	
3	1	8	1	0	0	889	3283	1441	39	-1	
4	1	8	1	1	0	889	3283	1441	39	-1	
5	1	8	1	1	1	889	3283	444	39	90	MISCELLANEOUS
5	1	8	1	1	2	1348	3283	158	39	92	ITEMS
5	1	8	1	1	3	1521	3283	323	39	90	BELONGING
5	1	8	1	1	4	1857	3283	76	39	92	TO
5	1	8	1	1	5	1946	3283	157	39	90	ALICE
5	1	8	1	1	6	2116	3284	52	38	73	K.
5	1	8	1	1	7	2183	3283	147	39	87	BRAY
2	1	9	0	0	0	404	3348	2268	116	-1	
3	1	9	1	0	0	404	3348	2268	116	-1	
4	1	9	1	1	0	892	3348	704	50	-1	
5	1	9	1	1	1	892	3348	165	46	86	(former
5	1	9	1	1	2	1069	3348	165	50	81	Beverly
5	1	9	1	1	3	1247	3350	118	39	87	Farm
5	1	9	1	1	4	1378	3348	218	50	80	employee)
4	1	9	1	2	0	404	3414	2268	50	-1	
5	1	9	1	2	1	404	3418	46	37	89	13
5	1	9	1	2	2	1004	3418	75	37	89	132
5	1	9	1	2	3	1095	3414	299	41	84	miscellaneous
5	1	9	1	2	4	1409	3414	227	42	88	unlabelled
5	1	9	1	2	5	1650	3414	284	50	86	photographs,
5	1	9	1	2	6	1952	3414	298	41	84	miscellaneous
5	1	9	1	2	7	2266	3417	115	38	89	items
5	1	9	1	2	8	2398	3414	123	46	88	(bank
5	1	9	1	2	9	2533	3414	139	49	90	books,
2	1	10	0	0	0	1084	3481	555	50	-1	
3	1	10	1	0	0	1084	3481	555	50	-1	
4	1	10	1	1	0	1084	3481	555	50	-1	
5	1	10	1	1	1	1084	3481	185	50	86	personal
5	1	10	1	1	2	1282	3481	357	50	86	correspondence)
2	1	11	0	0	0	1046	3683	782	39	-1	
3	1	11	1	0	0	1046	3683	782	39	-1	
4	1	11	1	1	0	1046	3683	782	39	-1	
5	1	11	1	1	1	1046	3685	140	37	89	16mm
5	1	11	1	1	2	1199	3683	126	39	89	FILM
5	1	11	1	1	3	1340	3683	70	39	89	OF
5	1	11	1	1	4	1422	3683	241	39	88	BEVERLY
5	1	11	1	1	5	1676	3683	152	39	89	FARM
