level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	5	1	16	4	1519	2726	171	49	87	Reports
5	1	5	1	16	5	1711	2725	178	40	90	1935-36
5	1	5	1	16	6	1905	2749	28	3	98	—
5	1	5	1	16	7	1953	2725	104	40	87	1942
4	1	5	1	17	0	505	2853	1441	50	-1	
5	1	5	1	17	1	505	2853	48	38	95	14
5	1	5	1	17	2	1100	2853	253	39	85	Instructor’s
5	1	5	1	17	3	1369	2853	135	39	87	Grade
5	1	5	1	17	4	1519	2854	171	49	87	Reports
5	1	5	1	17	5	1711	2853	235	40	90	1943-1950
4	1	5	1	18	0	505	2981	1438	50	-1	
5	1	5	1	18	1	505	2981	46	39	94	15
5	1	5	1	18	2	1100	2981	253	39	85	Instructor’s
5	1	5	1	18	3	1369	2981	135	39	87	Grade
5	1	5	1	18	4	1519	2982	171	49	87	Reports
5	1	5	1	18	5	1711	2981	232	40	92	1950-1955
4	1	5	1	19	0	1100	3109	179	40	-1	
5	1	5	1	19	1	1100	3109	81	40	92	RG
5	1	5	1	19	2	1199	3110	80	39	90	100
4	1	5	1	20	0	505	3236	1152	50	-1	
5	1	5	1	20	1	505	3236	87	39	92	16/1
5	1	5	1	20	2	1101	3236	199	39	87	Shurtleff
5	1	5	1	20	3	1311	3236	171	50	89	College
5	1	5	1	20	4	1497	3237	160	38	86	Banner
4	1	5	1	21	0	505	3300	1346	50	-1	
5	1	5	1	21	1	505	3300	92	39	88	16/2
5	1	5	1	21	2	1101	3300	198	39	87	Shurtleff
5	1	5	1	21	3	1311	3300	170	50	89	College
5	1	5	1	21	4	1498	3300	185	50	87	Chapter,
5	1	5	1	21	5	1701	3300	150	39	91	AAUP
4	1	5	1	22	0	505	3364	1883	50	-1	
5	1	5	1	22	1	505	3364	89	39	90	16/3
5	1	5	1	22	2	1100	3365	146	49	87	Papers
5	1	5	1	22	3	1262	3364	49	39	90	of
5	1	5	1	22	4	1321	3365	77	38	94	Mu
5	1	5	1	22	5	1413	3364	119	39	89	Delta
5	1	5	1	22	6	1547	3364	102	39	90	Rho:
5	1	5	1	22	7	1669	3364	200	39	87	Shurtleff
5	1	5	1	22	8	1880	3364	171	50	89	College
5	1	5	1	22	9	2067	3365	141	38	86	Honor
5	1	5	1	22	10	2224	3364	164	50	89	Society
4	1	5	1	23	0	505	3428	1502	50	-1	
5	1	5	1	23	1	505	3428	91	39	92	16/4
5	1	5	1	23	2	1100	3428	85	39	89	The
5	1	5	1	23	3	1200	3428	165	50	87	History
5	1	5	1	23	4	1380	3428	49	39	90	of
5	1	5	1	23	5	1439	3429	76	38	94	Mu
5	1	5	1	23	6	1531	3428	120	39	89	Delta
5	1	5	1	23	7	1665	3428	103	39	90	Rho:
5	1	5	1	23	8	1787	3428	220	39	89	Notebook
4	1	5	1	24	0	505	3492	1662	50	-1	
5	1	5	1	24	1	505	3492	89	39	92	16/5
5	1	5	1	24	2	1099	3492	113	39	89	Final
5	1	5	1	24	3	1228	3492	363	39	88	Commencement
5	1	5	1	24	4	1605	3493	201	49	87	Program,
5	1	5	1	24	5	1829	3492	103	40	93	1957
5	1	5	1	24	6	1951	3492	40	48	90	(3
5	1	5	1	24	7	2010	3492	157	50	89	copies)
4	1	5	1	25	0	505	3556	1337	46	-1	
5	1	5	1	25	1	505	3556	91	39	92	16/6
5	1	5	1	25	2	1098	3556	319	39	89	Miscellaneous
5	1	5	1	25	3	1433	3557	264	45	88	Documents,
5	1	5	1	25	4	1720	3556	122	40	92	1940-
2	1	6	0	0	0	1298	3620	1418	103	-1	
3	1	6	1	0	0	1298	3620	1418	103	-1	
4	1	6	1	1	0	1299	3620	1417	46	-1	
5	1	6	1	1	1	1299	3620	248	46	87	Letterhead,
5	1	6	1	1	2	1565	3620	504	46	88	C0mmencement-1944,
5	1	6	1	1	3	2088	3620	168	39	88	Student
5	1	6	1	1	4	2270	3620	446	46	90	Handbook—1948-49,
4	1	6	1	2	0	1298	3684	796	39	-1	
5	1	6	1	2	1	1298	3684	206	39	89	Evidence
5	1	6	1	2	2	1519	3684	49	39	90	of
5	1	6	1	2	3	1578	3684	251	39	87	Enrollment
5	1	6	1	2	4	1843	3684	251	39	88	Difﬁculties
2	1	7	0	0	0	504	3748	2220	178	-1	
3	1	7	1	0	0	504	3748	2220	178	-1	
4	1	7	1	1	0	504	3748	2220	50	-1	
5	1	7	1	1	1	504	3748	91	39	92	16/7
5	1	7	1	1	2	1100	3748	199	39	87	Shurtleff
5	1	7	1	1	3	1311	3748	192	39	87	Records:
5	1	7	1	1	4	1521	3748	166	50	86	Library
5	1	7	1	1	5	1702	3748	301	50	89	Budget-1949,
5	1	7	1	1	6	2020	3748	165	50	86	Library
5	1	7	1	1	7	2200	3748	401	50	86	Report-1951-May
5	1	7	1	1	8	2620	3748	104	40	92	1956
4	1	7	1	2	0	504	3812	1615	50	-1	
5	1	7	1	2	1	504	3812	91	39	92	16/8
5	1	7	1	2	2	1100	3812	199	39	87	Shurtleff
5	1	7	1	2	3	1310	3812	192	39	87	Records:
5	1	7	1	2	4	1521	3812	166	50	86	Library
5	1	7	1	2	5	1702	3812	417	50	89	Budget—1943-1944
4	1	7	1	3	0	504	3876	1493	50	-1	
5	1	7	1	3	1	504	3876	91	40	92	16/9
5	1	7	1	3	2	1100	3876	199	39	87	Shurtleff
5	1	7	1	3	3	1310	3876	192	39	87	Records:
5	1	7	1	3	4	1521	3876	166	50	86	Library
5	1	7	1	3	5	1701	3876	171	50	89	Budget,
5	1	7	1	3	6	1895	3876	102	40	93	1955
2	1	8	0	0	0	501	4084	2398	102	-1	
3	1	8	1	0	0	501	4084	2398	102	-1	
4	1	8	1	1	0	501	4084	2398	50	-1	
5	1	8	1	1	1	501	4084	491	39	87	Y:\archives\WP\SIUE
5	1	8	1	1	2	1008	4084	469	39	87	Collections\Shurt1eff
5	1	8	1	1	3	1488	4084	170	50	89	College
5	1	8	1	1	4	1675	4084	274	39	87	Records.doc
5	1	8	1	1	5	2826	4084	73	39	87	krv
4	1	8	1	2	0	1656	4148	88	38	-1	
5	1	8	1	2	1	1656	4171	14	5	96	_
5	1	8	1	2	2	1692	4148	16	38	86	1
5	1	8	1	2	3	1730	4171	14	5	96	_
