level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	3	2	1	2	1401	1779	189	43	87	Barbara
5	1	3	2	1	3	1606	1779	127	56	93	Covy
5	1	3	2	1	4	1748	1779	203	43	86	Material
3	1	3	3	0	0	400	1851	1668	56	-1	
4	1	3	3	1	0	400	1851	1668	56	-1	
5	1	3	3	1	1	400	1851	104	43	87	4/23
5	1	3	3	1	2	1401	1852	194	50	86	Denson,
5	1	3	3	1	3	1615	1851	303	51	86	Stubbleﬁeld,
5	1	3	3	1	4	1937	1851	131	56	85	Sorry
3	1	3	4	0	0	400	1923	1461	56	-1	
4	1	3	4	1	0	400	1923	1461	56	-1	
5	1	3	4	1	1	400	1923	106	43	96	4/24
5	1	3	4	1	2	1401	1924	195	55	86	Drapery
5	1	3	4	1	3	1612	1923	249	43	86	Collection
3	1	3	5	0	0	400	1995	1293	56	-1	
4	1	3	5	1	0	400	1995	1293	56	-1	
5	1	3	5	1	1	400	1995	104	43	91	4/25
5	1	3	5	1	2	1400	1995	116	43	92	Eads
5	1	3	5	1	3	1532	1995	161	56	86	Bridge
3	1	3	6	0	0	400	2067	1862	128	-1	
4	1	3	6	1	0	400	2067	1862	56	-1	
5	1	3	6	1	1	400	2067	106	43	93	4/26
5	1	3	6	1	2	1406	2067	113	44	91	1912
5	1	3	6	1	3	1536	2067	101	56	92	City
5	1	3	6	1	4	1653	2067	228	56	86	Directory
5	1	3	6	1	5	1898	2093	16	5	99	-
5	1	3	6	1	6	1929	2068	104	42	92	East
5	1	3	6	1	7	2049	2067	59	43	92	St.
5	1	3	6	1	8	2127	2067	135	43	92	Louis
4	1	3	6	2	0	400	2139	1630	56	-1	
5	1	3	6	2	1	400	2139	105	43	96	4/27
5	1	3	6	2	2	1401	2139	281	56	87	Corruption—
5	1	3	6	2	3	1697	2140	104	42	92	East
5	1	3	6	2	4	1817	2139	59	43	92	St.
5	1	3	6	2	5	1894	2139	136	43	92	Louis
3	1	3	7	0	0	400	2211	2347	200	-1	
4	1	3	7	1	0	400	2211	1898	56	-1	
5	1	3	7	1	1	400	2211	105	43	91	4/28
5	1	3	7	1	2	1401	2211	185	43	86	Decline
5	1	3	7	1	3	1604	2211	84	43	91	and
5	1	3	7	1	4	1704	2212	246	55	86	Recovery-
5	1	3	7	1	5	1965	2212	104	42	92	East
5	1	3	7	1	6	2085	2211	59	43	92	St.
5	1	3	7	1	7	2162	2211	136	43	92	Louis
4	1	3	7	2	0	400	2283	2347	56	-1	
5	1	3	7	2	1	400	2283	105	44	91	4/29
5	1	3	7	2	2	1401	2283	299	56	86	Presbyterian
5	1	3	7	2	3	1715	2283	176	43	88	Church
5	1	3	7	2	4	1912	2283	279	51	91	1961+1977,
5	1	3	7	2	5	2209	2284	129	55	85	Ferry
5	1	3	7	2	6	2354	2283	96	43	89	Info
5	1	3	7	2	7	2466	2284	48	42	93	E.
5	1	3	7	2	8	2534	2283	59	43	92	St.
5	1	3	7	2	9	2611	2283	136	43	92	Loius
4	1	3	7	3	0	400	2355	1554	56	-1	
5	1	3	7	3	1	400	2355	106	43	91	4/30
5	1	3	7	3	2	1400	2356	104	42	92	East
5	1	3	7	3	3	1520	2355	59	43	92	St.
5	1	3	7	3	4	1598	2355	135	43	92	Louis
5	1	3	7	3	5	1751	2355	203	56	86	Geology
3	1	3	8	0	0	400	2427	1353	56	-1	
4	1	3	8	1	0	400	2427	1353	56	-1	
5	1	3	8	1	1	400	2427	101	43	90	4/31
5	1	3	8	1	2	1401	2427	134	43	86	Heim
5	1	3	8	1	3	1549	2428	204	55	86	Brewery
3	1	3	9	0	0	400	2499	1275	56	-1	
4	1	3	9	1	0	400	2499	1275	56	-1	
5	1	3	9	1	1	400	2499	183	43	90	4/32-33
5	1	3	9	1	2	1400	2499	275	56	86	Manuscript
3	1	3	10	0	0	402	2571	1747	56	-1	
4	1	3	10	1	0	402	2571	1747	56	-1	
5	1	3	10	1	1	402	2571	69	43	92	5/1
5	1	3	10	1	2	1400	2571	132	43	92	Misc.
5	1	3	10	1	3	1551	2571	250	56	89	Clippings-
5	1	3	10	1	4	1816	2572	104	42	92	East
5	1	3	10	1	5	1936	2571	59	43	92	St.
5	1	3	10	1	6	2014	2571	135	43	92	Louis
3	1	3	11	0	0	402	2643	1638	56	-1	
4	1	3	11	1	0	402	2643	1638	56	-1	
5	1	3	11	1	1	402	2643	74	43	93	5/2
5	1	3	11	1	2	1401	2643	291	56	85	Immigrants-
5	1	3	11	1	3	1707	2644	104	42	92	East
5	1	3	11	1	4	1827	2643	59	43	92	St.
5	1	3	11	1	5	1904	2643	136	43	92	Louis
3	1	3	12	0	0	402	2715	1779	43	-1	
4	1	3	12	1	0	402	2715	1779	43	-1	
5	1	3	12	1	1	402	2715	72	43	91	5/3
5	1	3	12	1	2	1400	2715	180	43	88	Natural
5	1	3	12	1	3	1596	2715	237	43	86	Disasters-
5	1	3	12	1	4	1848	2716	104	42	92	East
5	1	3	12	1	5	1968	2715	59	43	92	St.
5	1	3	12	1	6	2046	2715	135	43	92	Louis
3	1	3	13	0	0	402	2787	1544	43	-1	
4	1	3	13	1	0	402	2787	1544	43	-1	
5	1	3	13	1	1	402	2787	74	43	93	5/4
5	1	3	13	1	2	1401	2787	197	43	92	Politics-
5	1	3	13	1	3	1614	2788	103	42	92	East
5	1	3	13	1	4	1734	2787	59	43	92	St.
5	1	3	13	1	5	1811	2787	135	43	92	Louis
3	1	3	14	0	0	402	2859	1570	56	-1	
4	1	3	14	1	0	402	2859	1570	56	-1	
5	1	3	14	1	1	402	2859	72	43	91	5/5
5	1	3	14	1	2	1402	2859	223	56	86	Religion—
5	1	3	14	1	3	1640	2860	104	42	92	East
5	1	3	14	1	4	1760	2859	59	43	92	St.
5	1	3	14	1	5	1837	2859	135	43	92	Louis
3	1	3	15	0	0	403	2931	1490	43	-1	
4	1	3	15	1	0	403	2931	1490	43	-1	
5	1	3	15	1	1	403	2931	73	43	91	5/6
5	1	3	15	1	2	1402	2931	143	43	85	Riots-
5	1	3	15	1	3	1561	2932	103	42	92	East
5	1	3	15	1	4	1681	2931	59	43	92	St.
5	1	3	15	1	5	1758	2931	135	43	92	Louis
3	1	3	16	0	0	403	3003	2066	128	-1	
4	1	3	16	1	0	403	3003	2066	56	-1	
5	1	3	16	1	1	403	3003	72	43	91	5/7
5	1	3	16	1	2	1405	3003	124	43	92	"East
5	1	3	16	1	3	1545	3003	104	43	86	Side
5	1	3	16	1	4	1667	3003	148	56	86	Story"
5	1	3	16	1	5	1836	3003	274	53	92	(KETC-TV
5	1	3	16	1	6	2127	3003	342	56	86	Documentary)
4	1	3	16	2	0	403	3075	1436	56	-1	
5	1	3	16	2	1	403	3075	72	43	91	5/8
5	1	3	16	2	2	1401	3076	198	55	89	Eggman
5	1	3	16	2	3	1613	3075	226	43	86	Materials
3	1	3	17	0	0	403	3147	1216	44	-1	
4	1	3	17	1	0	403	3147	1216	44	-1	
5	1	3	17	1	1	403	3147	72	44	91	5/9
5	1	3	17	1	2	1401	3147	218	43	86	Evelands
3	1	3	18	0	0	403	3219	1163	43	-1	
4	1	3	18	1	0	403	3219	1163	43	-1	
5	1	3	18	1	1	403	3219	103	43	91	5/10
5	1	3	18	1	2	1401	3219	165	43	86	Ferries
3	1	3	19	0	0	403	3291	1386	43	-1	
4	1	3	19	1	0	403	3291	1386	43	-1	
5	1	3	19	1	1	403	3291	98	43	91	5/11
5	1	3	19	1	2	1401	3292	100	42	87	Fort
5	1	3	19	1	3	1516	3291	55	43	86	de
5	1	3	19	1	4	1588	3291	201	43	86	Chartres
3	1	3	20	0	0	403	3363	1236	56	-1	
4	1	3	20	1	0	403	3363	1236	56	-1	
5	1	3	20	1	1	403	3363	46	43	92	5/
5	1	3	20	1	2	453	3363	53	42	93	12
5	1	3	20	1	3	1403	3363	236	56	89	Gambling
3	1	3	21	0	0	403	3435	1544	53	-1	
4	1	3	21	1	0	403	3435	1544	53	-1	
5	1	3	21	1	1	403	3435	101	43	91	5/13
5	1	3	21	1	2	1403	3435	230	43	85	Garrisons
5	1	3	21	1	3	1652	3435	295	53	86	(Garretsons)
3	1	3	22	0	0	403	3507	1808	56	-1	
4	1	3	22	1	0	403	3507	1808	56	-1	
5	1	3	22	1	1	403	3507	104	43	93	5/14
5	1	3	22	1	2	1403	3507	203	56	86	Geology
5	1	3	22	1	3	1623	3507	85	43	90	and
5	1	3	22	1	4	1723	3507	291	56	87	Topography
5	1	3	22	1	5	2030	3507	53	43	89	of
5	1	3	22	1	6	2095	3507	116	43	86	Area
3	1	3	23	0	0	400	3579	1858	344	-1	
4	1	3	23	1	0	403	3579	1823	56	-1	
5	1	3	23	1	1	403	3579	46	43	92	5/
5	1	3	23	1	2	454	3579	51	43	91	15
5	1	3	23	1	3	1403	3579	191	43	84	German
5	1	3	23	1	4	1609	3579	280	56	85	Bricklaying
5	1	3	23	1	5	1907	3579	110	53	86	(Leo
5	1	3	23	1	6	2033	3579	193	56	86	Harvey)
4	1	3	23	2	0	403	3651	1855	53	-1	
5	1	3	23	2	1	403	3651	104	43	92	5/16
5	1	3	23	2	2	1402	3651	286	43	86	Howenstein
5	1	3	23	2	3	1703	3651	219	43	86	Research
5	1	3	23	2	4	1940	3651	318	53	86	(Underwood)
4	1	3	23	3	0	400	3877	449	46	-1	
5	1	3	23	3	1	400	3877	449	46	87	mnscrpt.inv\baldwinc
