level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	5	1	6	1	1504	766	258	55	87	September
5	1	5	1	6	2	1779	753	89	56	90	30th
5	1	5	1	6	3	1890	767	111	42	89	1875
4	1	5	1	7	0	1502	822	404	56	-1	
5	1	5	1	7	1	1502	835	195	43	87	October
5	1	5	1	7	2	1714	822	58	56	91	7th
5	1	5	1	7	3	1795	836	111	42	89	1875
4	1	5	1	8	0	1502	893	434	56	-1	
5	1	5	1	8	1	1502	906	195	43	87	October
5	1	5	1	8	2	1719	893	84	55	92	14th
5	1	5	1	8	3	1826	907	110	42	90	1875
4	1	5	1	9	0	1502	968	430	52	-1	
5	1	5	1	9	1	1502	977	195	43	87	October
5	1	5	1	9	2	1713	968	86	51	89	21St
5	1	5	1	9	3	1821	978	111	42	89	1875
4	1	5	1	10	0	1502	1033	434	56	-1	
5	1	5	1	10	1	1502	1046	195	43	87	October
5	1	5	1	10	2	1713	1033	90	56	82	28th
5	1	5	1	10	3	1826	1047	110	42	90	1875
4	1	5	1	11	0	1498	1104	469	56	-1	
5	1	5	1	11	1	1498	1117	261	43	87	November
5	1	5	1	11	2	1774	1104	60	55	93	4th
5	1	5	1	11	3	1856	1118	111	42	89	1875
4	1	5	1	12	0	1498	1174	500	56	-1	
5	1	5	1	12	1	1498	1187	261	43	87	November
5	1	5	1	12	2	1780	1174	84	55	93	11th
5	1	5	1	12	3	1887	1188	111	42	89	1875
4	1	5	1	13	0	1498	1244	500	56	-1	
5	1	5	1	13	1	1498	1257	261	43	87	November
5	1	5	1	13	2	1780	1244	84	56	93	18th
5	1	5	1	13	3	1887	1258	111	42	89	1875
4	1	5	1	14	0	1498	1314	500	56	-1	
5	1	5	1	14	1	1498	1327	261	43	87	November
5	1	5	1	14	2	1774	1314	90	56	90	25th
5	1	5	1	14	3	1887	1328	111	42	89	1875
4	1	5	1	15	0	1501	1385	468	56	-1	
5	1	5	1	15	1	1501	1398	251	43	87	December
5	1	5	1	15	2	1767	1385	69	55	90	2nd
5	1	5	1	15	3	1858	1399	111	42	89	1875
4	1	5	1	16	0	1501	1456	459	56	-1	
5	1	5	1	16	1	1501	1469	251	43	87	December
5	1	5	1	16	2	1768	1456	59	56	92	9th
5	1	5	1	16	3	1849	1470	111	42	89	1875
4	1	5	1	17	0	1501	1525	490	56	-1	
5	1	5	1	17	1	1501	1538	251	43	87	December
5	1	5	1	17	2	1773	1525	84	56	91	16th
5	1	5	1	17	3	1880	1539	111	42	89	1875
4	1	5	1	18	0	1501	1596	492	56	-1	
5	1	5	1	18	1	1501	1609	251	43	87	December
5	1	5	1	18	2	1767	1596	93	56	86	23rd
5	1	5	1	18	3	1882	1610	111	42	89	1875
4	1	5	1	19	0	1501	1666	400	68	-1	
5	1	5	1	19	1	1501	1681	22	41	88	J
5	1	5	1	19	2	1526	1693	164	41	87	anuary
5	1	5	1	19	3	1707	1666	59	56	91	6th
5	1	5	1	19	4	1788	1680	113	42	90	1876
4	1	5	1	20	0	1501	1736	431	68	-1	
5	1	5	1	20	1	1501	1751	189	53	87	January
5	1	5	1	20	2	1712	1736	84	56	90	13th
5	1	5	1	20	3	1819	1750	113	42	91	1876
4	1	5	1	21	0	1501	1806	431	68	-1	
5	1	5	1	21	1	1501	1821	189	53	87	January
5	1	5	1	21	2	1706	1806	90	56	91	20th
5	1	5	1	21	3	1819	1820	113	42	91	1876
4	1	5	1	22	0	1501	1877	431	68	-1	
5	1	5	1	22	1	1501	1892	189	53	87	January
5	1	5	1	22	2	1706	1877	90	56	91	27th
5	1	5	1	22	3	1819	1891	113	42	91	1876
4	1	5	1	23	0	1501	1946	433	68	-1	
5	1	5	1	23	1	1501	1959	219	55	87	February
5	1	5	1	23	2	1738	1946	61	56	86	3rd
5	1	5	1	23	3	1821	1960	113	42	91	1876
4	1	5	1	24	0	1501	2017	461	68	-1	
5	1	5	1	24	1	1501	2030	219	55	87	February
5	1	5	1	24	2	1743	2017	84	56	91	10th
5	1	5	1	24	3	1850	2031	112	42	91	1876
4	1	5	1	25	0	1501	2088	461	68	-1	
5	1	5	1	25	1	1501	2101	219	55	87	February
5	1	5	1	25	2	1743	2088	84	56	93	17th
5	1	5	1	25	3	1850	2102	112	42	91	1876
4	1	5	1	26	0	1501	2158	461	68	-1	
5	1	5	1	26	1	1501	2171	219	55	87	February
5	1	5	1	26	2	1737	2158	90	55	92	24th
5	1	5	1	26	3	1850	2172	112	42	91	1876
2	1	6	0	0	0	1500	2311	463	1671	-1	
3	1	6	1	0	0	1500	2311	463	1671	-1	
4	1	6	1	1	0	1503	2311	338	43	-1	
5	1	6	1	1	1	1503	2311	136	43	91	Louis
5	1	6	1	1	2	1658	2312	183	42	88	Gazette
4	1	6	1	2	0	1501	2369	430	68	-1	
5	1	6	1	2	1	1501	2382	219	55	87	February
5	1	6	1	2	2	1738	2369	58	56	92	9th
5	1	6	1	2	3	1819	2383	112	42	90	1878
4	1	6	1	3	0	1501	2438	460	68	-1	
5	1	6	1	3	1	1501	2451	219	55	87	February
5	1	6	1	3	2	1743	2438	84	56	83	16th
5	1	6	1	3	3	1850	2452	111	42	95	1878
4	1	6	1	4	0	1501	2509	462	68	-1	
5	1	6	1	4	1	1501	2522	219	55	87	February
5	1	6	1	4	2	1737	2509	93	56	85	23rd
5	1	6	1	4	3	1852	2523	111	42	95	1878
4	1	6	1	5	0	1501	2580	377	56	-1	
5	1	6	1	5	1	1501	2593	158	43	87	March
5	1	6	1	5	2	1676	2580	69	55	90	2nd
5	1	6	1	5	3	1766	2594	112	42	95	1878
4	1	6	1	6	0	1501	2650	369	56	-1	
5	1	6	1	6	1	1501	2663	158	43	86	March
5	1	6	1	6	2	1677	2650	58	56	91	9th
5	1	6	1	6	3	1758	2664	112	42	95	1878
4	1	6	1	7	0	1501	2720	399	56	-1	
5	1	6	1	7	1	1501	2733	158	43	87	March
5	1	6	1	7	2	1682	2720	84	56	83	16th
5	1	6	1	7	3	1788	2734	112	42	95	1878
4	1	6	1	8	0	1501	2790	401	56	-1	
5	1	6	1	8	1	1501	2803	158	43	87	March
5	1	6	1	8	2	1676	2790	93	56	85	23rd
5	1	6	1	8	3	1791	2804	111	42	95	1878
4	1	6	1	9	0	1501	2861	399	56	-1	
5	1	6	1	9	1	1501	2874	158	43	86	March
5	1	6	1	9	2	1677	2861	89	56	89	30th
5	1	6	1	9	3	1788	2875	112	42	95	1878
4	1	6	1	10	0	1500	2930	339	68	-1	
5	1	6	1	10	1	1500	2943	128	55	87	April
5	1	6	1	10	2	1646	2930	59	56	64	6th
5	1	6	1	10	3	1727	2944	112	42	95	1878
4	1	6	1	11	0	1500	3001	370	68	-1	
5	1	6	1	11	1	1500	3014	128	55	87	April
5	1	6	1	11	2	1651	3001	84	56	89	13th
5	1	6	1	11	3	1758	3015	112	42	95	1878
4	1	6	1	12	0	1500	3072	370	68	-1	
5	1	6	1	12	1	1500	3072	235	68	84	Apri120th
5	1	6	1	12	2	1758	3086	112	42	95	1878
4	1	6	1	13	0	1500	3141	370	68	-1	
5	1	6	1	13	1	1500	3141	235	68	84	Apri127th
5	1	6	1	13	2	1758	3155	112	42	95	1878
4	1	6	1	14	0	1501	3212	321	68	-1	
5	1	6	1	14	1	1501	3227	110	53	89	May
5	1	6	1	14	2	1628	3212	60	55	91	4th
5	1	6	1	14	3	1710	3226	112	42	95	1878
4	1	6	1	15	0	1501	3282	352	68	-1	
5	1	6	1	15	1	1501	3297	110	53	89	May
5	1	6	1	15	2	1634	3282	84	55	90	11th
5	1	6	1	15	3	1741	3296	112	42	95	1878
4	1	6	1	16	0	1501	3353	352	68	-1	
5	1	6	1	16	1	1501	3368	110	53	89	May
5	1	6	1	16	2	1634	3353	84	56	82	18th
5	1	6	1	16	3	1741	3367	112	42	95	1878
4	1	6	1	17	0	1501	3422	352	68	-1	
5	1	6	1	17	1	1501	3437	110	53	89	May
5	1	6	1	17	2	1628	3422	90	56	89	25th
5	1	6	1	17	3	1741	3436	112	42	95	1878
4	1	6	1	18	0	1501	3497	317	52	-1	
5	1	6	1	18	1	1501	3508	109	41	88	June
5	1	6	1	18	2	1634	3497	50	51	89	1St
5	1	6	1	18	3	1706	3507	112	42	99	1878
4	1	6	1	19	0	1501	3564	321	56	-1	
5	1	6	1	19	1	1501	3579	109	41	88	June
5	1	6	1	19	2	1630	3564	58	56	64	8th
5	1	6	1	19	3	1710	3578	112	42	95	1878
4	1	6	1	20	0	1501	3633	352	56	-1	
5	1	6	1	20	1	1501	3648	109	41	88	June
5	1	6	1	20	2	1634	3633	84	56	89	15th
5	1	6	1	20	3	1741	3647	112	42	95	1878
4	1	6	1	21	0	1501	3704	360	56	-1	
5	1	6	1	21	1	1501	3719	109	41	88	June
5	1	6	1	21	2	1628	3704	100	55	90	22nd
5	1	6	1	21	3	1750	3718	111	42	95	1878
4	1	6	1	22	0	1501	3774	352	56	-1	
5	1	6	1	22	1	1501	3789	109	41	88	June
5	1	6	1	22	2	1628	3774	90	56	92	29th
5	1	6	1	22	3	1741	3788	112	42	95	1878
4	1	6	1	23	0	1501	3844	313	68	-1	
5	1	6	1	23	1	1501	3857	100	55	89	July
5	1	6	1	23	2	1619	3844	62	56	86	3rd
5	1	6	1	23	3	1702	3858	112	42	95	1878
4	1	6	1	24	0	1501	3914	341	68	-1	
5	1	6	1	24	1	1501	3927	100	55	89	July
5	1	6	1	24	2	1624	3914	84	56	90	13th
5	1	6	1	24	3	1731	3928	111	42	95	1878
2	1	7	0	0	0	2528	213	370	103	-1	
3	1	7	1	0	0	2528	213	370	103	-1	
4	1	7	1	1	0	2560	213	338	39	-1	
5	1	7	1	1	1	2560	214	214	38	93	MARCH
5	1	7	1	1	2	2790	213	108	39	90	2007
4	1	7	1	2	0	2528	277	370	39	-1	
5	1	7	1	2	1	2528	278	132	38	93	ACC.
5	1	7	1	2	2	2677	278	26	38	94	#
5	1	7	1	2	3	2719	277	179	39	90	M07:18
