level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	3	7	1	0	1501	826	338	64	-1	
5	1	3	7	1	1	1501	835	100	55	89	July
5	1	3	7	1	2	1619	826	220	52	61	315t1880
4	1	3	7	2	0	1500	893	388	68	-1	
5	1	3	7	2	1	1500	907	177	54	88	August
5	1	3	7	2	2	1694	893	58	56	93	7th
5	1	3	7	2	3	1775	907	113	42	99	1880
4	1	3	7	3	0	1500	964	418	68	-1	
5	1	3	7	3	1	1500	978	177	54	88	August
5	1	3	7	3	2	1699	964	84	55	93	14th
5	1	3	7	3	3	1805	978	113	42	99	1880
4	1	3	7	4	0	1500	1037	414	64	-1	
5	1	3	7	4	1	1500	1047	177	54	89	August
5	1	3	7	4	2	1693	1037	86	51	90	21st
5	1	3	7	4	3	1801	1047	113	42	99	1880
4	1	3	7	5	0	1500	1104	418	68	-1	
5	1	3	7	5	1	1500	1118	177	54	88	August
5	1	3	7	5	2	1693	1104	90	56	92	28th
5	1	3	7	5	3	1805	1118	113	42	99	1880
4	1	3	7	6	0	1504	1174	468	68	-1	
5	1	3	7	6	1	1504	1187	258	55	87	September
5	1	3	7	6	2	1778	1174	59	55	92	4th
5	1	3	7	6	3	1860	1188	112	42	90	1880
4	1	3	7	7	0	1504	1244	499	68	-1	
5	1	3	7	7	1	1504	1257	258	55	87	September
5	1	3	7	7	2	1784	1244	84	55	93	11th
5	1	3	7	7	3	1890	1258	113	42	99	1880
4	1	3	7	8	0	1504	1314	499	68	-1	
5	1	3	7	8	1	1504	1327	258	55	87	September
5	1	3	7	8	2	1784	1314	84	56	93	18th
5	1	3	7	8	3	1890	1328	113	42	99	1880
4	1	3	7	9	0	1504	1385	499	68	-1	
5	1	3	7	9	1	1504	1398	258	55	87	September
5	1	3	7	9	2	1778	1385	90	56	90	25th
5	1	3	7	9	3	1890	1399	113	42	90	1880
4	1	3	7	10	0	1502	1456	414	56	-1	
5	1	3	7	10	1	1502	1469	195	43	87	October
5	1	3	7	10	2	1713	1456	69	55	90	2nd
5	1	3	7	10	3	1804	1470	112	42	99	1880
4	1	3	7	11	0	1502	1525	406	56	-1	
5	1	3	7	11	1	1502	1538	195	43	87	October
5	1	3	7	11	2	1714	1525	58	56	90	9th
5	1	3	7	11	3	1795	1539	113	42	99	1880
4	1	3	7	12	0	1502	1596	436	56	-1	
5	1	3	7	12	1	1502	1609	195	43	87	October
5	1	3	7	12	2	1719	1596	84	56	83	16th
5	1	3	7	12	3	1826	1610	112	42	99	1880
4	1	3	7	13	0	1502	1666	439	56	-1	
5	1	3	7	13	1	1502	1679	195	43	87	October
5	1	3	7	13	2	1713	1666	93	56	85	23rd
5	1	3	7	13	3	1828	1680	113	42	99	1880
4	1	3	7	14	0	1502	1736	436	56	-1	
5	1	3	7	14	1	1502	1749	195	43	87	October
5	1	3	7	14	2	1714	1736	89	56	89	30th
5	1	3	7	14	3	1826	1750	112	42	99	1880
4	1	3	7	15	0	1498	1806	471	56	-1	
5	1	3	7	15	1	1498	1819	261	43	87	November
5	1	3	7	15	2	1775	1806	59	56	92	7th
5	1	3	7	15	3	1856	1820	113	42	90	1880
4	1	3	7	16	0	1498	1877	502	56	-1	
5	1	3	7	16	1	1498	1877	366	56	87	November14th
5	1	3	7	16	2	1887	1891	113	42	99	1880
4	1	3	7	17	0	1498	1950	497	52	-1	
5	1	3	7	17	1	1498	1959	261	43	87	November
5	1	3	7	17	2	1774	1950	86	51	89	21St
5	1	3	7	17	3	1883	1960	112	42	90	1880
4	1	3	7	18	0	1498	2017	502	56	-1	
5	1	3	7	18	1	1498	2030	261	43	87	November
5	1	3	7	18	2	1774	2017	90	56	92	28th
5	1	3	7	18	3	1887	2031	113	42	99	1880
4	1	3	7	19	0	1501	2088	461	56	-1	
5	1	3	7	19	1	1501	2101	251	43	87	December
5	1	3	7	19	2	1767	2088	60	55	93	4th
5	1	3	7	19	3	1849	2102	113	42	90	1880
4	1	3	7	20	0	1501	2158	492	56	-1	
5	1	3	7	20	1	1501	2171	251	43	87	December
5	1	3	7	20	2	1773	2158	84	55	93	11th
5	1	3	7	20	3	1880	2172	113	42	90	1880
4	1	3	7	21	0	1501	2228	492	56	-1	
5	1	3	7	21	1	1501	2241	251	43	87	December
5	1	3	7	21	2	1773	2228	84	56	91	18th
5	1	3	7	21	3	1880	2242	113	42	90	1880
4	1	3	7	22	0	1501	2298	492	56	-1	
5	1	3	7	22	1	1501	2311	251	43	87	December
5	1	3	7	22	2	1767	2298	90	56	90	25th
5	1	3	7	22	3	1880	2312	113	42	90	1880
2	1	4	0	0	0	2528	213	370	103	-1	
3	1	4	1	0	0	2528	213	370	103	-1	
4	1	4	1	1	0	2560	213	338	39	-1	
5	1	4	1	1	1	2560	214	214	38	93	MARCH
5	1	4	1	1	2	2790	213	108	39	90	2007
4	1	4	1	2	0	2528	277	370	39	-1	
5	1	4	1	2	1	2528	278	132	38	93	ACC.
5	1	4	1	2	2	2677	278	26	38	94	#
5	1	4	1	2	3	2719	277	179	39	90	M07:18
